TF,TF,lp_label,confidence,mor
183,280,1,Medium,Unknown
183,179,1,High,Unknown
183,763,1,Medium,Unknown
183,956,1,Medium,Unknown
183,481,1,Medium,Unknown
183,78,1,Medium,Unknown
183,475,1,Medium,Unknown
183,74,1,Medium,Unknown
183,660,1,Medium,Unknown
183,1028,1,Medium,Unknown
183,435,1,Medium,Unknown
183,650,1,Medium,Unknown
183,653,1,Medium,Unknown
183,180,1,Medium,Unknown
183,170,1,Medium,Unknown
183,256,1,Medium,Unknown
183,614,1,Medium,Unknown
183,601,1,High,Activation
183,604,1,Medium,Unknown
183,603,1,Medium,Unknown
183,602,1,Medium,Unknown
183,598,1,Medium,Unknown
183,599,1,Medium,Unknown
183,750,1,Medium,Unknown
183,740,1,Medium,Unknown
183,459,1,Medium,Unknown
183,236,1,Medium,Unknown
183,619,1,Medium,Unknown
183,873,1,Medium,Unknown
183,976,1,Medium,Unknown
183,498,1,Medium,Unknown
183,132,1,Medium,Unknown
183,542,1,Medium,Unknown
183,118,1,Medium,Unknown
183,136,1,Medium,Unknown
183,488,1,Medium,Unknown
183,486,1,Medium,Unknown
183,340,1,High,Activation
183,146,1,Medium,Unknown
183,137,1,Medium,Unknown
183,556,1,Medium,Unknown
183,485,1,Medium,Unknown
183,122,1,Medium,Unknown
183,347,1,Medium,Unknown
183,1124,1,Medium,Unknown
183,830,1,Medium,Unknown
183,841,1,Medium,Unknown
183,373,1,Medium,Unknown
183,1212,1,Medium,Unknown
183,381,1,Medium,Unknown
183,1413,1,Medium,Unknown
183,1313,1,Medium,Unknown
183,1178,1,Medium,Unknown
183,1462,1,Medium,Unknown
183,285,1,Medium,Unknown
183,697,1,Medium,Unknown
183,588,1,Medium,Unknown
183,670,1,Medium,Unknown
183,294,1,Medium,Unknown
183,261,1,High,Unknown
183,260,1,High,Unknown
183,178,1,High,Unknown
183,177,1,High,Unknown
183,263,1,High,Unknown
183,262,1,High,Unknown
183,761,1,Medium,Unknown
183,779,1,Medium,Unknown
183,538,1,Medium,Unknown
183,964,1,Medium,Unknown
183,90,1,Medium,Unknown
183,337,1,Medium,Unknown
183,316,1,Medium,Unknown
183,676,1,Medium,Unknown
183,1042,1,Medium,Unknown
183,218,1,Medium,Unknown
183,429,1,Medium,Unknown
183,399,1,Medium,Unknown
183,927,1,Medium,Unknown
183,32,1,Medium,Unknown
183,418,1,Medium,Unknown
183,925,1,Medium,Unknown
183,917,1,Medium,Unknown
183,921,1,Medium,Unknown
183,406,1,Medium,Unknown
183,15,1,Medium,Unknown
183,419,1,Medium,Unknown
184,242,1,High,Unknown
185,242,1,High,Unknown
186,242,1,High,Unknown
187,242,1,High,Unknown
188,242,1,High,Unknown
189,242,1,High,Unknown
190,370,1,High,Unknown
190,644,1,High,Unknown
191,117,1,High,Unknown
191,118,1,High,Unknown
191,57,1,High,Unknown
191,181,1,High,Unknown
191,175,1,High,Unknown
191,182,1,High,Unknown
193,179,1,High,Unknown
193,178,1,High,Unknown
193,176,1,High,Unknown
193,177,1,High,Unknown
194,174,1,High,Unknown
194,180,1,High,Unknown
195,255,1,High,Unknown
196,196,1,High,Unknown
196,802,1,High,Unknown
196,199,1,High,Activation
196,472,1,High,Unknown
196,72,1,High,Unknown
196,53,1,High,Unknown
196,381,1,High,Activation
196,567,1,High,Unknown
196,855,1,High,Unknown
196,329,1,High,Unknown
196,673,1,High,Unknown
196,107,1,High,Unknown
196,185,1,High,Unknown
196,73,1,High,Unknown
196,189,1,High,Unknown
196,225,1,High,Unknown
196,452,1,High,Unknown
196,38,1,High,Activation
196,121,1,High,Unknown
196,1119,1,High,Unknown
196,757,1,High,Unknown
196,425,1,High,Unknown
196,22,1,High,Unknown
196,430,1,High,Unknown
196,721,1,High,Unknown
196,697,1,High,Unknown
196,1042,1,High,Unknown
196,94,1,High,Unknown
196,288,1,High,Unknown
196,282,1,High,Unknown
196,779,1,High,Activation
196,302,1,High,Unknown
196,1118,1,High,Unknown
196,722,1,High,Unknown
196,108,1,High,Unknown
196,562,1,High,Unknown
196,78,1,High,Unknown
197,855,1,High,Activation
199,66,1,High,Activation
199,381,1,High,Activation
199,370,1,High,Activation
199,180,1,High,Unknown
199,925,1,Medium,Unknown
199,174,1,High,Unknown
199,170,1,High,Unknown
199,260,1,High,Unknown
199,353,1,High,Unknown
199,261,1,High,Unknown
199,352,1,High,Unknown
199,263,1,High,Unknown
199,386,1,High,Unknown
199,354,1,High,Unknown
199,1028,1,High,Activation
199,1232,1,High,Unknown
199,311,1,Medium,Unknown
199,222,1,High,Unknown
199,722,1,High,Activation
199,195,1,High,Activation
199,1020,1,High,Unknown
199,651,1,High,Activation
199,642,1,High,Activation
199,631,1,High,Activation
199,583,1,High,Activation
199,144,1,High,Activation
199,122,1,High,Activation
199,120,1,High,Activation
199,344,1,High,Activation
199,20,1,High,Activation
199,592,1,High,Activation
199,596,1,High,Unknown
199,1037,1,Medium,Unknown
199,1005,1,High,Activation
199,1280,1,High,Activation
199,934,1,High,Unknown
199,1386,1,High,Activation
199,542,1,High,Activation
199,67,1,High,Unknown
199,62,1,High,Unknown
199,64,1,High,Activation
199,75,1,High,Activation
199,99,1,High,Activation
199,103,1,High,Activation
199,940,1,High,Activation
199,548,1,High,Unknown
199,19,1,High,Unknown
199,157,1,High,Activation
199,411,1,High,Unknown
199,164,1,High,Repression
199,605,1,High,Activation
199,31,1,High,Activation
199,652,1,High,Activation
199,637,1,High,Unknown
199,185,1,High,Unknown
199,729,1,High,Unknown
199,447,1,High,Unknown
199,398,1,High,Activation
199,25,1,High,Activation
199,1067,1,High,Activation
199,1240,1,High,Activation
199,1318,1,High,Activation
199,256,1,High,Activation
199,802,1,High,Unknown
199,296,1,High,Unknown
199,582,1,High,Activation
199,575,1,High,Activation
199,538,1,High,Activation
199,89,1,High,Activation
199,448,1,High,Unknown
199,38,1,High,Repression
199,433,1,High,Unknown
199,337,1,High,Activation
199,807,1,High,Unknown
199,34,1,High,Repression
199,23,1,High,Unknown
199,406,1,High,Activation
199,589,1,High,Unknown
199,163,1,High,Activation
199,153,1,High,Activation
199,17,1,High,Unknown
199,516,1,High,Unknown
199,78,1,High,Activation
199,915,1,High,Activation
199,435,1,Medium,Unknown
199,5,1,High,Activation
199,753,1,High,Activation
199,187,1,High,Unknown
199,964,1,Medium,Unknown
199,125,1,Medium,Unknown
199,860,1,Medium,Unknown
199,1313,1,Medium,Unknown
199,1178,1,Medium,Unknown
199,1413,1,Medium,Unknown
199,1212,1,Medium,Unknown
199,873,1,Medium,Unknown
199,1574,1,Medium,Unknown
199,199,1,High,Unknown
199,32,1,Medium,Unknown
199,927,1,Medium,Unknown
199,418,1,High,Activation
199,15,1,High,Activation
199,198,1,High,Activation
199,779,1,High,Activation
199,1042,1,High,Activation
199,236,1,High,Activation
199,689,1,High,Activation
199,312,1,High,Unknown
199,280,1,High,Activation
199,233,1,High,Activation
199,189,1,High,Activation
199,604,1,High,Unknown
199,950,1,High,Unknown
199,209,1,High,Unknown
199,136,1,Medium,Unknown
199,670,1,Medium,Unknown
199,130,1,Medium,Unknown
199,556,1,Medium,Unknown
199,118,1,High,Activation
199,56,1,High,Unknown
199,462,1,Medium,Unknown
199,459,1,Medium,Unknown
199,486,1,Medium,Unknown
199,475,1,Medium,Unknown
199,63,1,Medium,Unknown
199,429,1,Medium,Unknown
199,307,1,High,Unknown
199,482,1,High,Activation
199,721,1,High,Unknown
199,537,1,High,Unknown
199,901,1,High,Unknown
199,1617,1,High,Unknown
199,221,1,Medium,Unknown
199,740,1,Medium,Unknown
199,1218,1,High,Unknown
199,391,1,High,Unknown
199,881,1,High,Repression
199,384,1,High,Unknown
199,872,1,High,Unknown
199,317,1,High,Unknown
199,347,1,Medium,Unknown
199,377,1,High,Unknown
199,360,1,High,Activation
199,825,1,High,Activation
199,697,1,High,Activation
199,1314,1,Medium,Unknown
199,1154,1,Medium,Unknown
199,262,1,High,Unknown
199,282,1,High,Activation
199,283,1,High,Activation
199,284,1,High,Repression
199,781,1,High,Activation
199,650,1,Medium,Unknown
199,380,1,High,Activation
199,46,1,High,Unknown
199,21,1,High,Activation
199,603,1,Medium,Unknown
199,619,1,Medium,Unknown
199,601,1,Medium,Unknown
199,653,1,High,Activation
199,373,1,High,Unknown
199,315,1,High,Unknown
199,644,1,High,Activation
199,676,1,Medium,Unknown
199,841,1,Medium,Unknown
199,830,1,Medium,Unknown
199,340,1,Medium,Unknown
199,218,1,Medium,Unknown
206,291,1,High,Unknown
206,290,1,High,Unknown
208,120,1,High,Unknown
208,246,1,High,Unknown
208,227,1,High,Unknown
208,207,1,High,Unknown
208,248,1,High,Unknown
209,367,1,High,Activation
209,275,1,High,Unknown
209,176,1,High,Unknown
209,177,1,High,Unknown
209,179,1,High,Unknown
209,178,1,High,Unknown
210,179,1,High,Unknown
210,178,1,High,Unknown
210,177,1,High,Unknown
210,176,1,High,Unknown
210,367,1,High,Unknown
210,275,1,High,Unknown
211,179,1,High,Unknown
211,178,1,High,Unknown
211,177,1,High,Unknown
211,176,1,High,Unknown
211,182,1,High,Unknown
211,275,1,High,Unknown
211,367,1,High,Unknown
211,181,1,High,Unknown
211,175,1,High,Unknown
212,179,1,High,Unknown
212,178,1,High,Unknown
212,177,1,High,Unknown
212,176,1,High,Unknown
212,275,1,High,Unknown
212,367,1,High,Unknown
213,178,1,High,Unknown
213,177,1,High,Activation
213,176,1,High,Activation
213,175,1,High,Unknown
213,182,1,High,Unknown
213,181,1,High,Unknown
213,275,1,High,Unknown
213,367,1,High,Unknown
213,179,1,High,Unknown
214,63,1,High,Unknown
214,77,1,High,Unknown
215,708,1,High,Activation
215,370,1,High,Activation
217,304,1,High,Unknown
217,323,1,High,Unknown
217,157,1,High,Unknown
217,355,1,High,Activation
217,370,1,High,Activation
217,743,1,High,Unknown
217,859,1,High,Unknown
217,155,1,High,Unknown
217,448,1,High,Unknown
217,163,1,High,Activation
217,199,1,High,Activation
217,115,1,High,Unknown
217,97,1,High,Unknown
217,449,1,High,Unknown
217,734,1,High,Unknown
217,708,1,High,Unknown
217,381,1,High,Unknown
219,381,1,High,Activation
219,2,1,High,Repression
219,1,1,High,Repression
219,220,1,Medium,Unknown
219,219,1,High,Unknown
219,846,1,High,Unknown
219,152,1,High,Activation
219,221,1,High,Activation
219,367,1,High,Activation
219,362,1,High,Unknown
219,361,1,High,Activation
219,709,1,High,Unknown
219,156,1,High,Activation
219,155,1,High,Activation
219,196,1,High,Activation
219,78,1,High,Unknown
219,663,1,High,Unknown
219,97,1,High,Unknown
219,294,1,High,Unknown
219,34,1,High,Activation
219,88,1,High,Unknown
219,154,1,High,Activation
219,164,1,High,Activation
219,149,1,High,Activation
219,581,1,High,Unknown
219,153,1,High,Activation
219,278,1,High,Unknown
219,478,1,High,Activation
219,14,1,High,Activation
219,179,1,High,Unknown
219,199,1,High,Activation
219,203,1,High,Unknown
219,708,1,High,Unknown
219,593,1,High,Activation
219,150,1,High,Unknown
219,209,1,Medium,Unknown
219,222,1,Medium,Unknown
219,312,1,Medium,Unknown
219,252,1,High,Activation
219,737,1,High,Unknown
219,271,1,High,Unknown
219,6,1,High,Repression
219,31,1,High,Activation
219,292,1,High,Unknown
219,3,1,High,Unknown
219,30,1,High,Activation
219,690,1,High,Unknown
219,46,1,Medium,Unknown
219,151,1,High,Unknown
219,370,1,High,Activation
219,148,1,High,Activation
220,219,1,Medium,Unknown
220,690,1,Medium,Unknown
220,209,1,Medium,Unknown
220,220,1,Medium,Unknown
220,222,1,Medium,Unknown
220,46,1,Medium,Unknown
220,370,1,Medium,Unknown
220,151,1,High,Unknown
220,150,1,High,Unknown
220,221,1,High,Unknown
220,846,1,High,Unknown
220,34,1,High,Unknown
220,72,1,High,Unknown
220,293,1,High,Unknown
221,3,1,High,Unknown
221,293,1,High,Activation
221,150,1,High,Unknown
221,220,1,High,Unknown
221,219,1,High,Activation
221,2,1,High,Unknown
221,77,1,High,Unknown
221,151,1,High,Unknown
221,1,1,High,Unknown
222,2,1,High,Unknown
222,1,1,High,Unknown
222,151,1,High,Unknown
222,3,1,High,Unknown
222,150,1,High,Unknown
222,293,1,High,Unknown
222,219,1,High,Unknown
223,622,1,Medium,Unknown
223,549,1,Medium,Unknown
223,1087,1,Medium,Unknown
223,1062,1,Medium,Unknown
223,44,1,High,Unknown
223,782,1,Medium,Unknown
223,1134,1,Medium,Unknown
223,311,1,Medium,Unknown
223,256,1,Medium,Unknown
223,19,1,Medium,Unknown
223,213,1,Medium,Unknown
223,223,1,Medium,Unknown
223,1156,1,Medium,Unknown
224,44,1,High,Unknown
225,44,1,High,Unknown
227,230,1,High,Unknown
229,1,1,High,Unknown
229,3,1,High,Unknown
229,2,1,High,Unknown
230,227,1,High,Unknown
231,290,1,High,Unknown
231,65,1,High,Unknown
231,162,1,High,Unknown
231,291,1,High,Unknown
232,291,1,High,Unknown
232,162,1,High,Unknown
232,65,1,High,Unknown
232,290,1,High,Unknown
233,162,1,High,Unknown
233,65,1,High,Unknown
233,291,1,High,Unknown
233,290,1,High,Unknown
234,257,1,High,Activation
234,258,1,High,Activation
234,55,1,High,Activation
234,256,1,High,Activation
234,299,1,High,Unknown
234,416,1,High,Unknown
234,301,1,High,Unknown
234,300,1,High,Unknown
234,927,1,High,Unknown
234,236,1,High,Unknown
236,10,1,High,Repression
241,564,1,High,Unknown
241,255,1,High,Unknown
241,208,1,High,Unknown
242,188,1,High,Unknown
242,185,1,High,Unknown
242,189,1,High,Unknown
242,184,1,High,Unknown
242,187,1,High,Unknown
242,186,1,High,Unknown
243,380,1,High,Activation
244,381,1,High,Activation
244,370,1,High,Repression
244,88,1,High,Activation
245,88,1,High,Activation
247,927,1,Medium,Unknown
247,606,1,Medium,Unknown
247,1053,1,Medium,Unknown
248,88,1,High,Unknown
248,255,1,High,Unknown
248,194,1,High,Unknown
249,308,1,High,Unknown
249,307,1,High,Unknown
249,306,1,High,Unknown
249,370,1,High,Repression
249,381,1,High,Activation
249,693,1,High,Unknown
250,1014,1,High,Activation
255,121,1,High,Unknown
255,195,1,High,Unknown
255,712,1,High,Unknown
255,126,1,High,Activation
255,230,1,High,Unknown
256,258,1,High,Unknown
256,257,1,High,Unknown
256,256,1,High,Unknown
256,55,1,High,Unknown
256,234,1,High,Unknown
256,45,1,High,Unknown
256,10,1,High,Unknown
257,258,1,High,Unknown
257,10,1,High,Unknown
257,257,1,High,Unknown
257,55,1,High,Unknown
257,234,1,High,Unknown
257,45,1,High,Unknown
257,256,1,High,Unknown
258,257,1,High,Unknown
258,256,1,High,Unknown
258,234,1,High,Unknown
258,55,1,High,Unknown
258,10,1,High,Unknown
258,258,1,High,Unknown
258,45,1,High,Unknown
259,176,1,High,Unknown
259,196,1,High,Unknown
259,182,1,High,Unknown
259,178,1,High,Unknown
259,181,1,High,Unknown
259,175,1,High,Unknown
259,179,1,High,Unknown
259,177,1,High,Unknown
259,473,1,High,Unknown
259,199,1,High,Activation
259,148,1,High,Unknown
259,558,1,High,Activation
259,163,1,High,Unknown
260,338,1,High,Unknown
260,341,1,High,Unknown
260,344,1,High,Unknown
260,343,1,High,Unknown
260,340,1,High,Unknown
260,199,1,High,Unknown
260,339,1,High,Unknown
260,183,1,High,Unknown
260,342,1,High,Unknown
261,344,1,High,Unknown
261,340,1,High,Unknown
261,341,1,High,Unknown
261,342,1,High,Unknown
261,343,1,High,Unknown
261,339,1,High,Unknown
261,183,1,High,Unknown
261,338,1,High,Unknown
261,199,1,High,Unknown
262,339,1,High,Unknown
262,343,1,High,Unknown
262,344,1,High,Unknown
262,338,1,High,Unknown
262,340,1,High,Unknown
262,341,1,High,Unknown
262,199,1,High,Unknown
262,183,1,High,Unknown
262,342,1,High,Unknown
263,338,1,High,Unknown
263,344,1,High,Unknown
263,343,1,High,Unknown
263,340,1,High,Unknown
263,342,1,High,Unknown
263,339,1,High,Unknown
263,199,1,High,Unknown
263,183,1,High,Unknown
263,341,1,High,Unknown
264,333,1,High,Unknown
264,166,1,High,Unknown
265,743,1,High,Unknown
265,329,1,High,Unknown
265,693,1,High,Unknown
265,217,1,High,Unknown
265,531,1,High,Unknown
265,165,1,High,Unknown
265,154,1,High,Repression
265,89,1,High,Unknown
265,362,1,High,Unknown
265,564,1,High,Unknown
265,794,1,High,Unknown
265,115,1,High,Activation
265,5,1,High,Unknown
265,523,1,High,Activation
265,1070,1,High,Unknown
265,199,1,High,Activation
265,539,1,High,Unknown
265,117,1,High,Unknown
265,153,1,High,Activation
265,439,1,High,Unknown
265,247,1,High,Unknown
265,34,1,High,Activation
265,855,1,High,Activation
265,292,1,High,Unknown
265,744,1,High,Activation
265,355,1,High,Activation
265,367,1,High,Unknown
265,88,1,High,Unknown
265,1091,1,High,Unknown
265,302,1,High,Unknown
265,333,1,High,Activation
265,327,1,High,Unknown
266,531,1,High,Unknown
266,153,1,High,Unknown
266,199,1,High,Unknown
266,292,1,High,Unknown
266,88,1,High,Unknown
266,333,1,High,Activation
266,154,1,High,Unknown
266,744,1,High,Activation
268,115,1,High,Activation
269,115,1,High,Activation
271,34,1,High,Activation
271,771,1,High,Unknown
271,360,1,High,Unknown
271,199,1,High,Activation
271,435,1,High,Unknown
271,1,1,High,Unknown
271,109,1,High,Unknown
271,221,1,High,Activation
271,700,1,High,Unknown
271,196,1,High,Unknown
272,199,1,High,Activation
272,645,1,High,Activation
272,293,1,High,Activation
272,34,1,High,Activation
272,196,1,High,Activation
273,307,1,High,Unknown
273,700,1,High,Activation
273,1,1,High,Unknown
273,120,1,High,Unknown
273,205,1,High,Unknown
273,196,1,High,Unknown
273,236,1,High,Activation
273,85,1,High,Unknown
273,284,1,High,Activation
273,645,1,High,Unknown
273,155,1,High,Unknown
273,109,1,High,Unknown
273,771,1,High,Unknown
273,274,1,High,Unknown
273,265,1,High,Activation
273,312,1,High,Unknown
273,681,1,High,Unknown
273,199,1,High,Repression
273,306,1,High,Unknown
273,308,1,High,Unknown
273,34,1,High,Repression
273,35,1,High,Activation
273,86,1,High,Unknown
273,72,1,High,Repression
274,104,1,High,Unknown
281,84,1,High,Unknown
282,31,1,High,Unknown
283,333,1,High,Unknown
283,788,1,High,Unknown
283,270,1,High,Unknown
283,440,1,High,Activation
283,137,1,High,Activation
283,284,1,High,Activation
283,285,1,High,Activation
283,678,1,High,Unknown
283,129,1,High,Activation
283,85,1,High,Unknown
283,88,1,High,Activation
283,35,1,High,Activation
283,131,1,High,Activation
283,153,1,High,Unknown
283,714,1,High,Activation
283,360,1,High,Unknown
283,273,1,High,Unknown
283,155,1,High,Unknown
283,206,1,High,Unknown
283,200,1,High,Unknown
283,679,1,High,Unknown
283,283,1,High,Unknown
283,120,1,High,Unknown
283,126,1,High,Activation
283,564,1,High,Unknown
283,479,1,High,Unknown
283,6,1,High,Unknown
283,125,1,High,Unknown
283,743,1,High,Unknown
283,278,1,High,Activation
283,264,1,High,Unknown
283,166,1,High,Unknown
283,604,1,High,Unknown
283,127,1,High,Activation
283,682,1,High,Unknown
283,163,1,High,Unknown
283,615,1,High,Unknown
283,693,1,High,Unknown
283,680,1,High,Unknown
283,343,1,High,Unknown
283,323,1,High,Unknown
283,340,1,High,Unknown
283,352,1,High,Unknown
284,615,1,High,Activation
284,440,1,High,Activation
284,743,1,High,Activation
284,53,1,High,Activation
284,682,1,High,Activation
284,680,1,High,Activation
284,604,1,High,Activation
284,174,1,High,Activation
284,153,1,High,Activation
284,81,1,High,Activation
284,163,1,High,Activation
284,693,1,High,Activation
284,284,1,High,Activation
284,199,1,High,Activation
284,788,1,High,Activation
284,678,1,High,Activation
284,34,1,High,Activation
284,117,1,High,Activation
285,693,1,High,Activation
285,174,1,High,Activation
285,615,1,High,Activation
285,678,1,High,Activation
285,680,1,High,Activation
285,284,1,High,Activation
285,682,1,High,Activation
285,604,1,High,Activation
285,440,1,High,Activation
285,743,1,High,Activation
285,34,1,High,Activation
285,788,1,High,Activation
285,163,1,High,Activation
285,153,1,High,Activation
287,118,1,High,Unknown
287,66,1,High,Repression
287,34,1,High,Unknown
287,359,1,High,Unknown
287,644,1,High,Unknown
287,68,1,High,Repression
287,67,1,High,Repression
287,358,1,High,Repression
287,117,1,High,Unknown
288,311,1,High,Unknown
288,313,1,High,Unknown
288,312,1,High,Unknown
288,358,1,High,Repression
288,359,1,High,Unknown
288,69,1,High,Unknown
288,70,1,High,Unknown
288,34,1,High,Unknown
288,199,1,High,Unknown
289,313,1,High,Unknown
289,358,1,High,Unknown
289,199,1,High,Unknown
289,70,1,High,Unknown
289,312,1,High,Unknown
289,34,1,High,Unknown
289,359,1,High,Unknown
289,69,1,High,Unknown
289,311,1,High,Unknown
290,322,1,High,Unknown
290,232,1,High,Unknown
290,985,1,High,Activation
290,167,1,High,Unknown
290,206,1,High,Unknown
290,53,1,High,Unknown
290,117,1,High,Unknown
290,172,1,High,Unknown
290,57,1,High,Unknown
290,231,1,High,Unknown
290,173,1,High,Unknown
290,81,1,High,Unknown
290,233,1,High,Unknown
290,120,1,High,Activation
290,118,1,High,Unknown
291,53,1,High,Unknown
291,206,1,High,Unknown
291,322,1,High,Unknown
291,120,1,High,Unknown
291,985,1,High,Unknown
291,172,1,High,Unknown
291,57,1,High,Unknown
291,118,1,High,Unknown
291,117,1,High,Unknown
291,232,1,High,Unknown
291,231,1,High,Unknown
291,173,1,High,Unknown
291,167,1,High,Unknown
291,233,1,High,Unknown
291,81,1,High,Unknown
292,149,1,High,Activation
292,155,1,High,Repression
292,163,1,High,Unknown
292,153,1,High,Activation
292,593,1,High,Unknown
292,152,1,High,Activation
292,221,1,High,Activation
292,72,1,High,Unknown
293,222,1,Medium,Unknown
293,152,1,High,Activation
293,271,1,High,Activation
293,219,1,High,Activation
