miRna,TF,lp_label,confidence,mor
20294,1315,1,Medium,
20294,43,1,Medium,
20294,24,1,Medium,
20294,54,1,Medium,
20294,45,1,Medium,
20296,1229,1,Medium,
20296,1161,1,Medium,
20296,1106,1,Medium,
20296,780,1,Medium,
20296,1127,1,Medium,
20296,1346,1,Medium,
20296,284,1,Medium,
20296,1081,1,Medium,
20296,71,1,Medium,
20296,512,1,Medium,
20296,198,1,Medium,
20296,713,1,Medium,
20296,277,1,Medium,
20297,943,1,Medium,
20297,924,1,Medium,
20297,731,1,Medium,
20297,251,1,Medium,
20297,300,1,Medium,
20297,1089,1,Medium,
20297,1084,1,Medium,
20297,797,1,Medium,
20297,1123,1,Medium,
20297,1196,1,Medium,
20297,871,1,Medium,
20297,1178,1,Medium,
20297,1156,1,Medium,
20297,1206,1,Medium,
20297,1260,1,Medium,
20297,114,1,Medium,
20297,511,1,Medium,
20297,994,1,Medium,
20297,249,1,Medium,
20297,690,1,Medium,
20297,192,1,Medium,
20297,1025,1,Medium,
20297,216,1,Medium,
20297,237,1,Medium,
20298,436,1,Medium,
20298,437,1,Medium,
20298,434,1,Medium,
20298,929,1,Medium,
20298,22,1,Medium,
20298,923,1,Medium,
20298,414,1,Medium,
20298,420,1,Medium,
20298,63,1,Medium,
20298,55,1,Medium,
20298,452,1,Medium,
20298,950,1,Medium,
20298,74,1,Medium,
20298,481,1,Medium,
20298,966,1,Medium,
20298,515,1,Medium,
20298,528,1,Medium,
20298,538,1,Medium,
20298,1001,1,Medium,
20298,549,1,Medium,
20298,581,1,Medium,
20298,120,1,Medium,
20298,989,1,Medium,
20298,557,1,Medium,
20298,566,1,Medium,
20298,146,1,Medium,
20298,582,1,Medium,
20298,162,1,Medium,
20298,621,1,Medium,
20298,1087,1,Medium,
20298,200,1,Medium,
20298,608,1,Medium,
20298,614,1,Medium,
20298,629,1,Medium,
20298,630,1,Medium,
20298,668,1,Medium,
20298,652,1,Medium,
20298,656,1,Medium,
20298,194,1,Medium,
20298,234,1,Medium,
20298,215,1,Medium,
20298,209,1,Medium,
20298,221,1,Medium,
20298,216,1,Medium,
20298,692,1,Medium,
20298,708,1,Medium,
20298,709,1,Medium,
20298,712,1,Medium,
20298,718,1,Medium,
20298,1073,1,Medium,
20298,739,1,Medium,
20298,746,1,Medium,
20298,768,1,Medium,
20298,290,1,Medium,
20298,798,1,Medium,
20298,317,1,Medium,
20298,329,1,Medium,
20298,328,1,Medium,
20298,327,1,Medium,
20298,332,1,Medium,
20298,336,1,Medium,
20298,828,1,Medium,
20298,844,1,Medium,
20298,866,1,Medium,
20298,1167,1,Medium,
20298,1158,1,Medium,
20298,384,1,Medium,
20298,1601,1,Medium,
20298,1450,1,Medium,
20298,1430,1,Medium,
20298,1206,1,Medium,
20298,880,1,Medium,
20298,879,1,Medium,
20298,1204,1,Medium,
20298,1422,1,Medium,
20298,1313,1,Medium,
20299,302,1,Medium,
20299,1008,1,Medium,
20299,623,1,Medium,
20299,669,1,Medium,
20299,679,1,Medium,
20299,214,1,Medium,
20299,706,1,Medium,
20299,237,1,Medium,
20299,215,1,Medium,
20299,1056,1,Medium,
20299,454,1,Medium,
20299,1066,1,Medium,
20299,756,1,Medium,
20299,1072,1,Medium,
20299,588,1,Medium,
20299,773,1,Medium,
20299,764,1,Medium,
20299,400,1,Medium,
20299,409,1,Medium,
20299,341,1,Medium,
20299,337,1,Medium,
20299,866,1,Medium,
20299,859,1,Medium,
20299,1256,1,Medium,
20299,1303,1,Medium,
20299,1326,1,Medium,
20299,1390,1,Medium,
20299,1507,1,Medium,
20299,149,1,Medium,
20299,438,1,Medium,
20299,436,1,Medium,
20299,956,1,Medium,
20299,498,1,Medium,
20299,966,1,Medium,
20299,576,1,Medium,
20299,991,1,Medium,
20300,82,1,Medium,
20300,950,1,Medium,
20300,967,1,Medium,
20300,527,1,Medium,
20300,545,1,Medium,
20300,155,1,Medium,
20300,563,1,Medium,
20300,583,1,Medium,
20300,156,1,Medium,
20300,627,1,Medium,
20300,642,1,Medium,
20300,1025,1,Medium,
20300,216,1,Medium,
20300,209,1,Medium,
20300,207,1,Medium,
20300,796,1,Medium,
20300,799,1,Medium,
20300,794,1,Medium,
20300,1426,1,Medium,
20300,61,1,Medium,
20300,911,1,Medium,
20300,433,1,Medium,
20300,1410,1,Medium,
20300,1118,1,Medium,
20300,1110,1,Medium,
20300,901,1,Medium,
20300,852,1,Medium,
20300,1215,1,Medium,
20300,1162,1,Medium,
20301,531,1,Medium,
20301,546,1,Medium,
20301,142,1,Medium,
20301,123,1,Medium,
20301,712,1,Medium,
20301,174,1,Medium,
20301,240,1,Medium,
20301,1036,1,Medium,
20301,209,1,Medium,
20301,755,1,Medium,
20301,245,1,Medium,
20301,718,1,Medium,
20301,276,1,Medium,
20301,298,1,Medium,
20301,776,1,Medium,
20301,318,1,Medium,
20301,1087,1,Medium,
20301,329,1,Medium,
20301,341,1,Medium,
20301,356,1,Medium,
20301,1119,1,Medium,
20301,1303,1,Medium,
20301,384,1,Medium,
20301,24,1,Medium,
20301,929,1,Medium,
20301,461,1,Medium,
20301,87,1,Medium,
20302,718,1,Medium,
20302,1,1,Medium,
20302,57,1,Medium,
20302,52,1,Medium,
20302,60,1,Medium,
20302,70,1,Medium,
20302,491,1,Medium,
20302,273,1,Medium,
20302,302,1,Medium,
20302,354,1,Medium,
20302,310,1,Medium,
20302,808,1,Medium,
20302,353,1,Medium,
20302,1106,1,Medium,
20302,355,1,Medium,
20302,1598,1,Medium,
20302,883,1,Medium,
20302,884,1,Medium,
20302,492,1,Medium,
20302,596,1,Medium,
20302,614,1,Medium,
20302,630,1,Medium,
20302,623,1,Medium,
20302,234,1,Medium,
20302,209,1,Medium,
20302,1047,1,Medium,
20302,709,1,Medium,
20303,367,1,Medium,
20303,852,1,Medium,
20303,1431,1,Medium,
20303,885,1,Medium,
20303,883,1,Medium,
20303,1164,1,Medium,
20303,357,1,Medium,
20303,28,1,Medium,
20303,528,1,Medium,
20303,545,1,Medium,
20303,1072,1,Medium,
20303,198,1,Medium,
20303,238,1,Medium,
20303,274,1,Medium,
20303,1073,1,Medium,
20303,289,1,Medium,
20303,296,1,Medium,
20303,765,1,Medium,
20303,353,1,Medium,
20304,929,1,Medium,
20304,908,1,Medium,
20304,911,1,Medium,
20304,414,1,Medium,
20304,408,1,Medium,
20304,419,1,Medium,
20304,427,1,Medium,
20304,429,1,Medium,
20304,905,1,Medium,
20304,88,1,Medium,
20304,934,1,Medium,
20304,52,1,Medium,
20304,464,1,Medium,
20304,944,1,Medium,
20304,85,1,Medium,
20304,174,1,Medium,
20304,500,1,Medium,
20304,963,1,Medium,
20304,527,1,Medium,
20304,980,1,Medium,
20304,558,1,Medium,
20304,557,1,Medium,
20304,162,1,Medium,
20304,1001,1,Medium,
20304,635,1,Medium,
20304,216,1,Medium,
20304,200,1,Medium,
20304,648,1,Medium,
20304,1025,1,Medium,
20304,214,1,Medium,
20304,209,1,Medium,
20304,710,1,Medium,
20304,692,1,Medium,
20304,690,1,Medium,
20304,708,1,Medium,
20304,232,1,Medium,
20304,706,1,Medium,
20304,720,1,Medium,
20304,1054,1,Medium,
20304,741,1,Medium,
20304,1070,1,Medium,
20304,60,1,Medium,
20304,751,1,Medium,
20304,1420,1,Medium,
20304,755,1,Medium,
20304,1410,1,Medium,
20304,300,1,Medium,
20304,811,1,Medium,
20304,1087,1,Medium,
20304,320,1,Medium,
20304,316,1,Medium,
20304,314,1,Medium,
20304,332,1,Medium,
20304,331,1,Medium,
20304,329,1,Medium,
20304,340,1,Medium,
20304,1106,1,Medium,
20304,828,1,Medium,
20304,1349,1,Medium,
20304,824,1,Medium,
20304,840,1,Medium,
20304,1125,1,Medium,
20304,384,1,Medium,
20304,1322,1,Medium,
20304,1164,1,Medium,
20304,1313,1,Medium,
20304,1170,1,Medium,
20304,883,1,Medium,
20304,388,1,Medium,
20304,1205,1,Medium,
20304,1186,1,Medium,
20304,879,1,Medium,
20304,1646,1,Medium,
20305,296,1,Medium,
20305,771,1,Medium,
20305,746,1,Medium,
20305,14,1,Medium,
20305,935,1,Medium,
20305,104,1,Medium,
20305,122,1,Medium,
20305,116,1,Medium,
20305,170,1,Medium,
20305,173,1,Medium,
20305,652,1,Medium,
20305,330,1,Medium,
20305,723,1,Medium,
20305,713,1,Medium,
20305,675,1,Medium,
20305,1166,1,Medium,
20305,1419,1,Medium,
20305,902,1,Medium,
20305,1333,1,Medium,
20306,16,1,Medium,
20306,10,1,Medium,
20306,47,1,Medium,
20306,92,1,Medium,
20306,66,1,Medium,
20306,713,1,Medium,
20306,706,1,Medium,
20306,251,1,Medium,
20306,266,1,Medium,
20306,1068,1,Medium,
20306,1064,1,Medium,
20306,768,1,Medium,
20306,815,1,Medium,
20306,837,1,Medium,
20306,1158,1,Medium,
20306,1209,1,Medium,
20306,1267,1,Medium,
20307,454,1,Medium,
20307,79,1,Medium,
20307,248,1,Medium,
20307,990,1,Medium,
20307,119,1,Medium,
20307,563,1,Medium,
20307,587,1,Medium,
20307,1001,1,Medium,
20307,596,1,Medium,
20307,652,1,Medium,
20307,608,1,Medium,
20307,650,1,Medium,
20307,179,1,Medium,
20307,193,1,Medium,
20307,192,1,Medium,
20307,182,1,Medium,
20307,648,1,Medium,
20307,668,1,Medium,
20307,665,1,Medium,
20307,215,1,Medium,
20307,1036,1,Medium,
20307,239,1,Medium,
20307,718,1,Medium,
20307,216,1,Medium,
20307,237,1,Medium,
20307,703,1,Medium,
20307,733,1,Medium,
20307,756,1,Medium,
20307,1065,1,Medium,
20307,752,1,Medium,
20307,761,1,Medium,
20307,303,1,Medium,
20307,775,1,Medium,
20307,792,1,Medium,
20307,313,1,Medium,
20307,1098,1,Medium,
20307,331,1,Medium,
20307,795,1,Medium,
20307,1128,1,Medium,
20307,817,1,Medium,
20307,839,1,Medium,
20307,383,1,Medium,
20307,866,1,Medium,
20307,1486,1,Medium,
20307,1267,1,Medium,
20307,901,1,Medium,
20307,1333,1,Medium,
20307,1601,1,Medium,
20307,561,1,Medium,
20307,815,1,Medium,
20307,923,1,Medium,
20307,410,1,Medium,
20307,19,1,Medium,
20307,425,1,Medium,
20307,428,1,Medium,
20307,39,1,Medium,
20307,60,1,Medium,
20307,935,1,Medium,
20308,24,1,Medium,
20308,166,1,Medium,
20308,43,1,Medium,
20308,45,1,Medium,
20308,54,1,Medium,
20308,502,1,Medium,
20308,528,1,Medium,
20308,988,1,Medium,
20308,229,1,Medium,
20308,741,1,Medium,
20308,650,1,Medium,
20308,191,1,Medium,
20308,1038,1,Medium,
20308,207,1,Medium,
20308,249,1,Medium,
20308,67,1,Medium,
20308,1108,1,Medium,
20308,1071,1,Medium,
20308,1072,1,Medium,
20308,1099,1,Medium,
20308,355,1,Medium,
20308,1112,1,Medium,
20308,860,1,Medium,
20308,1315,1,Medium,
20308,1643,1,Medium,
20309,434,1,Medium,
20309,35,1,Medium,
20309,20,1,Medium,
20309,927,1,Medium,
20309,54,1,Medium,
20309,128,1,Medium,
20309,130,1,Medium,
20309,569,1,Medium,
20309,665,1,Medium,
20309,354,1,Medium,
20309,1142,1,Medium,
20310,4,1,Medium,
20310,256,1,Medium,
20310,24,1,Medium,
20310,451,1,Medium,
20310,969,1,Medium,
20310,481,1,Medium,
20310,103,1,Medium,
20310,962,1,Medium,
20310,552,1,Medium,
20310,553,1,Medium,
20310,571,1,Medium,
20310,622,1,Medium,
20310,1050,1,Medium,
20310,650,1,Medium,
20310,670,1,Medium,
20310,211,1,Medium,
20310,217,1,Medium,
20310,218,1,Medium,
20310,264,1,Medium,
20310,1093,1,Medium,
20310,345,1,Medium,
20310,830,1,Medium,
20310,1168,1,Medium,
20310,1433,1,Medium,
20310,1512,1,Medium,
20310,1028,1,Medium,
20310,198,1,Medium,
20311,104,1,Medium,
20311,488,1,Medium,
20311,965,1,Medium,
20311,87,1,Medium,
20311,486,1,Medium,
20311,754,1,Medium,
20311,514,1,Medium,
20311,517,1,Medium,
20311,538,1,Medium,
20311,546,1,Medium,
20311,550,1,Medium,
20311,561,1,Medium,
20311,124,1,Medium,
20311,989,1,Medium,
20311,995,1,Medium,
20311,142,1,Medium,
20311,128,1,Medium,
20311,141,1,Medium,
20311,1008,1,Medium,
20311,596,1,Medium,
20311,868,1,Medium,
20311,382,1,Medium,
20311,739,1,Medium,
20311,260,1,Medium,
20311,1164,1,Medium,
20311,1173,1,Medium,
20311,1163,1,Medium,
20311,1167,1,Medium,
20311,1175,1,Medium,
20311,269,1,Medium,
20311,1260,1,Medium,
20311,879,1,Medium,
20311,883,1,Medium,
20311,1210,1,Medium,
20311,1186,1,Medium,
20311,1215,1,Medium,
20311,1214,1,Medium,
20311,1420,1,Medium,
20311,1374,1,Medium,
20311,901,1,Medium,
20311,1303,1,Medium,
20311,1346,1,Medium,
20311,1384,1,Medium,
20311,1511,1,Medium,
20311,1430,1,Medium,
20311,276,1,Medium,
20311,758,1,Medium,
20311,1072,1,Medium,
20311,756,1,Medium,
20311,284,1,Medium,
20311,7,1,Medium,
20311,3,1,Medium,
20311,11,1,Medium,
20311,410,1,Medium,
20311,29,1,Medium,
20311,923,1,Medium,
20311,929,1,Medium,
20311,416,1,Medium,
20311,423,1,Medium,
20311,425,1,Medium,
20311,34,1,Medium,
20311,931,1,Medium,
20311,817,1,Medium,
20311,818,1,Medium,
20311,36,1,Medium,
20311,45,1,Medium,
20311,956,1,Medium,
20311,446,1,Medium,
20311,60,1,Medium,
20311,954,1,Medium,
20311,937,1,Medium,
20311,48,1,Medium,
20311,935,1,Medium,
20311,936,1,Medium,
20311,451,1,Medium,
20311,950,1,Medium,
20311,948,1,Medium,
20311,472,1,Medium,
20311,68,1,Medium,
20311,464,1,Medium,
20311,480,1,Medium,
20311,303,1,Medium,
20311,1079,1,Medium,
20311,769,1,Medium,
20311,801,1,Medium,
20311,1087,1,Medium,
20311,1089,1,Medium,
20311,313,1,Medium,
20311,312,1,Medium,
20311,314,1,Medium,
20311,316,1,Medium,
20311,1104,1,Medium,
20311,796,1,Medium,
20311,1170,1,Medium,
20311,812,1,Medium,
20311,196,1,Medium,
20311,642,1,Medium,
20311,639,1,Medium,
20311,182,1,Medium,
20311,1023,1,Medium,
20311,645,1,Medium,
20311,656,1,Medium,
20311,658,1,Medium,
20311,655,1,Medium,
20311,1028,1,Medium,
20311,197,1,Medium,
20311,1034,1,Medium,
20311,205,1,Medium,
20311,231,1,Medium,
20311,682,1,Medium,
20311,212,1,Medium,
20311,686,1,Medium,
20311,703,1,Medium,
20311,240,1,Medium,
20311,719,1,Medium,
20311,718,1,Medium,
20311,244,1,Medium,
20311,1054,1,Medium,
20311,828,1,Medium,
20311,350,1,Medium,
20311,1121,1,Medium,
20311,1124,1,Medium,
20311,831,1,Medium,
20311,855,1,Medium,
20312,410,1,Medium,
20312,930,1,Medium,
20312,935,1,Medium,
20312,467,1,Medium,
20312,566,1,Medium,
20312,964,1,Medium,
20312,967,1,Medium,
20312,123,1,Medium,
20312,1001,1,Medium,
20312,172,1,Medium,
20312,1025,1,Medium,
20312,642,1,Medium,
20312,689,1,Medium,
20312,1164,1,Medium,
20312,762,1,Medium,
20312,839,1,Medium,
20312,1097,1,Medium,
20312,1118,1,Medium,
20312,855,1,Medium,
20312,862,1,Medium,
20312,868,1,Medium,
20312,1384,1,Medium,
20312,902,1,Medium,
20312,1349,1,Medium,
20313,1515,1,Medium,
20313,200,1,Medium,
20313,196,1,Medium,
20313,1029,1,Medium,
20313,215,1,Medium,
20313,1033,1,Medium,
20313,206,1,Medium,
20313,679,1,Medium,
20313,681,1,Medium,
20313,680,1,Medium,
20313,216,1,Medium,
20313,223,1,Medium,
20313,714,1,Medium,
20313,708,1,Medium,
20313,703,1,Medium,
20313,697,1,Medium,
20313,712,1,Medium,
20313,2,1,Medium,
20313,718,1,Medium,
20313,1054,1,Medium,
20313,1057,1,Medium,
20313,1064,1,Medium,
20313,748,1,Medium,
20313,280,1,Medium,
20313,290,1,Medium,
20313,1078,1,Medium,
20313,1076,1,Medium,
20313,774,1,Medium,
20313,316,1,Medium,
20313,314,1,Medium,
20313,311,1,Medium,
20313,329,1,Medium,
20313,321,1,Medium,
20313,319,1,Medium,
20313,327,1,Medium,
20313,336,1,Medium,
20313,337,1,Medium,
20313,1550,1,Medium,
20313,1540,1,Medium,
20313,1538,1,Medium,
20313,812,1,Medium,
20313,675,1,Medium,
20313,1509,1,Medium,
20313,1512,1,Medium,
20313,914,1,Medium,
20313,11,1,Medium,
20313,408,1,Medium,
20313,929,1,Medium,
20313,410,1,Medium,
20313,418,1,Medium,
20313,923,1,Medium,
20313,415,1,Medium,
20313,419,1,Medium,
20313,931,1,Medium,
20313,435,1,Medium,
20313,45,1,Medium,
20313,437,1,Medium,
20313,934,1,Medium,
20313,53,1,Medium,
20313,52,1,Medium,
20313,1390,1,Medium,
20313,1430,1,Medium,
20313,1111,1,Medium,
20313,817,1,Medium,
20313,814,1,Medium,
20313,824,1,Medium,
20313,828,1,Medium,
20313,348,1,Medium,
20313,1123,1,Medium,
20313,355,1,Medium,
20313,840,1,Medium,
20313,1125,1,Medium,
20313,446,1,Medium,
20313,842,1,Medium,
20313,1138,1,Medium,
20313,854,1,Medium,
20313,866,1,Medium,
20313,1303,1,Medium,
20313,868,1,Medium,
20313,891,1,Medium,
20313,877,1,Medium,
20313,1166,1,Medium,
20313,1164,1,Medium,
20313,388,1,Medium,
20313,387,1,Medium,
20313,1204,1,Medium,
20313,1313,1,Medium,
20313,1346,1,Medium,
20313,902,1,Medium,
20313,64,1,Medium,
20313,948,1,Medium,
20313,945,1,Medium,
20313,459,1,Medium,
20313,114,1,Medium,
20313,68,1,Medium,
20313,75,1,Medium,
20313,477,1,Medium,
20313,81,1,Medium,
20313,91,1,Medium,
20313,87,1,Medium,
20313,89,1,Medium,
20313,88,1,Medium,
20313,502,1,Medium,
20313,501,1,Medium,
20313,96,1,Medium,
20313,500,1,Medium,
20313,965,1,Medium,
20313,966,1,Medium,
20313,511,1,Medium,
20313,514,1,Medium,
20313,515,1,Medium,
20313,517,1,Medium,
20313,519,1,Medium,
20313,110,1,Medium,
20313,972,1,Medium,
20313,108,1,Medium,
20313,975,1,Medium,
20313,123,1,Medium,
20313,118,1,Medium,
20313,989,1,Medium,
20313,564,1,Medium,
20313,130,1,Medium,
20313,566,1,Medium,
20313,1001,1,Medium,
20313,150,1,Medium,
20313,590,1,Medium,
20313,163,1,Medium,
20313,619,1,Medium,
20313,614,1,Medium,
20313,608,1,Medium,
20313,606,1,Medium,
20313,638,1,Medium,
20313,182,1,Medium,
20313,645,1,Medium,
20313,656,1,Medium,
20313,650,1,Medium,
20313,1025,1,Medium,
20314,32,1,Medium,
20314,454,1,Medium,
20314,481,1,Medium,
20314,87,1,Medium,
20314,994,1,Medium,
20314,608,1,Medium,
20314,598,1,Medium,
20314,241,1,Medium,
20314,211,1,Medium,
20314,1054,1,Medium,
20314,254,1,Medium,
20314,886,1,Medium,
20314,318,1,Medium,
20314,313,1,Medium,
20314,832,1,Medium,
20314,372,1,Medium,
20314,1506,1,Medium,
20314,1303,1,Medium,
20314,1569,1,Medium,
20315,443,1,Medium,
20315,68,1,Medium,
20315,486,1,Medium,
20315,616,1,Medium,
20315,622,1,Medium,
20315,240,1,Medium,
20315,641,1,Medium,
20315,702,1,Medium,
20315,236,1,Medium,
20315,718,1,Medium,
20315,256,1,Medium,
20315,731,1,Medium,
20315,737,1,Medium,
20315,337,1,Medium,
20315,356,1,Medium,
20315,355,1,Medium,
20315,1173,1,Medium,
20316,519,1,Medium,
20316,967,1,Medium,
20316,512,1,Medium,
20316,397,1,Medium,
20316,424,1,Medium,
20316,127,1,Medium,
20316,567,1,Medium,
20316,46,1,Medium,
20316,58,1,Medium,
20316,557,1,Medium,
20316,68,1,Medium,
20316,470,1,Medium,
20316,987,1,Medium,
20316,109,1,Medium,
20316,122,1,Medium,
20316,130,1,Medium,
20316,595,1,Medium,
20316,645,1,Medium,
20316,628,1,Medium,
20316,192,1,Medium,
20316,182,1,Medium,
20316,216,1,Medium,
20316,707,1,Medium,
20316,275,1,Medium,
20316,1072,1,Medium,
20316,1073,1,Medium,
20316,311,1,Medium,
20316,1165,1,Medium,
20317,1164,1,Medium,
20317,878,1,Medium,
20317,1058,1,Medium,
20317,1065,1,Medium,
20317,750,1,Medium,
20317,1064,1,Medium,
20317,832,1,Medium,
20317,820,1,Medium,
20317,823,1,Medium,
20317,354,1,Medium,
20317,1136,1,Medium,
20317,852,1,Medium,
20317,382,1,Medium,
20317,863,1,Medium,
20317,866,1,Medium,
20317,752,1,Medium,
20317,10,1,Medium,
20317,908,1,Medium,
20317,929,1,Medium,
20317,75,1,Medium,
20317,414,1,Medium,
20317,410,1,Medium,
20317,52,1,Medium,
20317,938,1,Medium,
20317,446,1,Medium,
20317,68,1,Medium,
20317,488,1,Medium,
20317,964,1,Medium,
20317,974,1,Medium,
20317,980,1,Medium,
20317,988,1,Medium,
20317,1001,1,Medium,
20317,162,1,Medium,
20317,193,1,Medium,
20317,608,1,Medium,
20317,609,1,Medium,
20317,615,1,Medium,
20317,655,1,Medium,
20317,754,1,Medium,
20317,756,1,Medium,
20317,300,1,Medium,
20317,768,1,Medium,
20317,1422,1,Medium,
20317,194,1,Medium,
20317,331,1,Medium,
20317,781,1,Medium,
20317,1089,1,Medium,
20317,1098,1,Medium,
20317,788,1,Medium,
20317,794,1,Medium,
20317,1206,1,Medium,
20317,1186,1,Medium,
20317,388,1,Medium,
20317,1506,1,Medium,
20317,1595,1,Medium,
20317,1511,1,Medium,
20317,1550,1,Medium,
20317,668,1,Medium,
20317,1034,1,Medium,
20317,703,1,Medium,
20317,686,1,Medium,
20317,216,1,Medium,
20317,714,1,Medium,
20317,720,1,Medium,
20317,246,1,Medium,
20318,989,1,Medium,
20318,117,1,Medium,
20318,151,1,Medium,
20318,109,1,Medium,
20318,162,1,Medium,
20318,598,1,Medium,
20318,614,1,Medium,
20318,170,1,Medium,
20318,232,1,Medium,
20318,668,1,Medium,
20318,666,1,Medium,
20318,659,1,Medium,
20318,200,1,Medium,
20318,690,1,Medium,
20318,221,1,Medium,
20318,738,1,Medium,
20318,273,1,Medium,
20318,1060,1,Medium,
20318,265,1,Medium,
20318,277,1,Medium,
20318,1506,1,Medium,
20318,769,1,Medium,
20318,334,1,Medium,
20318,815,1,Medium,
20318,1124,1,Medium,
20318,1305,1,Medium,
20318,1260,1,Medium,
20318,859,1,Medium,
20318,1173,1,Medium,
20318,383,1,Medium,
20318,923,1,Medium,
20318,929,1,Medium,
20318,45,1,Medium,
20318,70,1,Medium,
20318,68,1,Medium,
20318,486,1,Medium,
20318,99,1,Medium,
20318,963,1,Medium,
20319,45,1,Medium,
20319,444,1,Medium,
20319,945,1,Medium,
20319,70,1,Medium,
20319,486,1,Medium,
20319,963,1,Medium,
20319,989,1,Medium,
20319,200,1,Medium,
20319,109,1,Medium,
20319,511,1,Medium,
20319,151,1,Medium,
20319,598,1,Medium,
20319,1010,1,Medium,
20319,666,1,Medium,
20319,659,1,Medium,
20319,668,1,Medium,
20319,221,1,Medium,
20319,690,1,Medium,
20319,231,1,Medium,
20319,232,1,Medium,
20319,738,1,Medium,
20319,265,1,Medium,
20319,277,1,Medium,
20319,383,1,Medium,
20319,769,1,Medium,
20319,1124,1,Medium,
20319,334,1,Medium,
20319,359,1,Medium,
20319,859,1,Medium,
20319,1173,1,Medium,
20319,1212,1,Medium,
20319,1260,1,Medium,
20319,1305,1,Medium,
20320,908,1,Medium,
20320,415,1,Medium,
20320,1039,1,Medium,
20320,214,1,Medium,
20320,1034,1,Medium,
20320,651,1,Medium,
20320,192,1,Medium,
20320,309,1,Medium,
20320,1431,1,Medium,
20320,327,1,Medium,
20320,322,1,Medium,
20320,797,1,Medium,
20321,434,1,Medium,
20321,448,1,Medium,
20321,477,1,Medium,
20321,98,1,Medium,
20321,561,1,Medium,
20321,998,1,Medium,
20321,642,1,Medium,
20321,267,1,Medium,
20321,307,1,Medium,
20321,322,1,Medium,
20321,1245,1,Medium,
20321,1645,1,Medium,
20322,341,1,Medium,
20322,290,1,Medium,
20322,923,1,Medium,
20322,410,1,Medium,
20322,929,1,Medium,
20322,419,1,Medium,
20322,930,1,Medium,
20322,434,1,Medium,
20322,64,1,Medium,
20322,69,1,Medium,
20322,87,1,Medium,
20322,92,1,Medium,
20322,967,1,Medium,
20322,517,1,Medium,
20322,1001,1,Medium,
20322,137,1,Medium,
20322,216,1,Medium,
20322,626,1,Medium,
20322,214,1,Medium,
20322,182,1,Medium,
20322,635,1,Medium,
20322,192,1,Medium,
20322,648,1,Medium,
20322,681,1,Medium,
20322,1026,1,Medium,
20322,193,1,Medium,
20322,1034,1,Medium,
20322,201,1,Medium,
20322,828,1,Medium,
20322,239,1,Medium,
20322,717,1,Medium,
20322,718,1,Medium,
20322,827,1,Medium,
20322,250,1,Medium,
20322,739,1,Medium,
20322,1064,1,Medium,
20322,1120,1,Medium,
20322,358,1,Medium,
20322,839,1,Medium,
20322,376,1,Medium,
20322,852,1,Medium,
20322,863,1,Medium,
20322,1173,1,Medium,
20322,1142,1,Medium,
20322,1422,1,Medium,
20322,1180,1,Medium,
20322,1348,1,Medium,
20322,1204,1,Medium,
20322,1261,1,Medium,
20322,1431,1,Medium,
20322,751,1,Medium,
20322,754,1,Medium,
20322,769,1,Medium,
20322,308,1,Medium,
20322,1087,1,Medium,
20322,309,1,Medium,
20322,327,1,Medium,
20322,322,1,Medium,
20323,400,1,Medium,
20323,908,1,Medium,
20323,215,1,Medium,
20323,423,1,Medium,
20323,13,1,Medium,
20323,60,1,Medium,
20323,204,1,Medium,
20323,616,1,Medium,
20323,1023,1,Medium,
20323,1049,1,Medium,
20323,843,1,Medium,
20323,1141,1,Medium,
20323,1511,1,Medium,
20323,1506,1,Medium,
20323,1471,1,Medium,
20324,313,1,Medium,
20324,461,1,Medium,
20324,948,1,Medium,
20324,94,1,Medium,
20324,277,1,Medium,
20324,1079,1,Medium,
20324,91,1,Medium,
20324,76,1,Medium,
20324,789,1,Medium,
20324,799,1,Medium,
20324,818,1,Medium,
20324,839,1,Medium,
20324,837,1,Medium,
20324,382,1,Medium,
20324,1646,1,Medium,
20324,1333,1,Medium,
20324,1497,1,Medium,
20324,545,1,Medium,
20324,529,1,Medium,
20324,514,1,Medium,
20324,929,1,Medium,
20324,588,1,Medium,
20324,593,1,Medium,
20324,616,1,Medium,
20324,608,1,Medium,
